0.858279,165.093243
0.858279,165.093243
0.821741,168.155356
0.835051,167.024685
0.817969,168.625418
0.827011,168.018204
0.855971,165.427655
0.813261,169.869876
0.847989,166.128096
0.762978,170.672226
0.843313,166.416937
0.817369,169.504822
0.828561,167.673401
0.661509,170.951186
0.762978,170.672234
0.719226,170.721821
1.467677,340.878327
0.852738,166.153524
0.847989,166.128104
0.822793,168.286398
0.851734,165.888561
0.813261,169.869877
0.796416,170.689411
0.668071,170.893443
0.809480,170.257054
0.793508,170.830463
0.816959,169.469738
0.692610,170.887212
0.800365,171.091492
0.673642,170.609370
0.814064,170.243370
0.856839,165.740396
0.856556,165.478890
0.663523,170.828131
0.795233,170.931169
0.799130,170.965953
0.839875,166.819858
0.803395,170.741757
0.811066,169.675533
0.833795,167.159737
0.660440,171.449441
0.672338,170.879653
0.662853,171.200289
0.809481,170.055787
0.672338,170.879662
2.084860,356.326619
2.428468,358.213376
2.659407,358.368763
2.890276,358.499289
2.947065,359.652605
2.948629,1.900310
2.893466,3.082777
2.835822,3.145610
2.833241,1.977867
2.833241,1.977867
2.951108,3.022403
3.022661,6.249797
3.022661,6.249797
2.915032,7.627190
2.915032,7.627190
2.800635,7.941240
2.672118,5.827089
2.557234,6.090214
2.551753,4.798809
2.321565,5.276513
2.321565,5.276513
2.321565,5.276513
2.335032,8.104246
2.277843,8.309362
2.277843,8.309362
2.277843,8.309362
2.220680,8.525051
2.173091,10.259750
2.163545,8.752147
2.163545,8.752147
2.091498,5.859471
2.091498,5.859471
2.034009,6.025833
2.034009,6.025833
2.034009,6.025833
2.034009,6.025833
2.034009,6.025833
2.034009,6.025833
1.919075,6.388478
1.919075,6.388478
1.919075,6.388478
1.919075,6.388478
1.804212,6.797349
1.804212,6.797349
1.632094,7.518585
1.481610,12.841275
1.481610,12.841275
1.384119,16.243317
1.384119,16.243317
1.313270,22.515647
1.313270,22.515647
1.207209,24.619505
1.207209,24.619505
1.207209,24.619505
3.674555,142.118445
3.674555,142.118445
1.207209,24.619505
3.674555,142.118445
1.207209,24.619505
1.207209,24.619505
3.674555,142.118445
1.207209,24.619505
1.207209,24.619505
3.674555,142.118445
3.674555,142.118445
1.207209,24.619505
1.207209,24.619505
3.674555,142.118445
1.207209,24.619505
4.258135,136.177547
4.263768,101.820906
4.345342,99.271540
4.328296,97.762035
4.314265,96.241612
4.314265,96.241612
4.314265,96.241612
4.365673,95.405573
4.365673,95.405573
4.537513,95.199472
