0.802605,96.098407
0.819248,97.183164
0.809858,93.330660
0.806817,93.886096
0.805078,93.734640
0.851966,91.959911
0.867718,92.430282
0.862777,93.840011
0.906215,87.779142
0.888814,86.889012
2.671513,341.125648
2.735299,336.896504
2.759775,337.059167
2.719778,338.123308
2.697133,338.576155
2.862161,333.484241
2.820610,334.759234
2.853715,334.303890
2.874966,333.117433
2.852311,332.876649
2.799593,334.459710
2.784477,334.253586
2.752766,333.556288
19.100026,299.949531
19.511914,300.412442
19.371278,300.423118
19.370365,300.410276
19.387575,300.374281
19.290287,300.234642
19.310548,300.163035
19.445339,300.452453
19.383523,300.250004
19.305531,300.176207
19.439167,300.458633
19.312142,300.148562
19.246255,300.175864
19.236477,300.196096
19.390831,300.547479
19.391967,300.550427
19.316207,300.541246
19.324745,300.484951
19.474680,300.528308
19.408085,300.682640
19.437941,300.547200
19.480502,300.340394
19.386473,300.850354
19.403023,300.752518
19.399992,300.773016
19.824211,301.053152
19.655456,300.592533
19.866197,300.773345
19.621584,300.817030
20.095886,301.574922
20.454982,302.220418
20.666619,301.294586
15.106938,227.159757
15.430061,221.953105
15.592218,220.343156
15.813462,216.589826
15.696266,218.146973
15.678376,216.175100
15.505301,219.601236
15.730375,216.334703
15.594242,217.852503
15.928690,213.901461
16.088254,213.273572
15.957291,213.995597
15.778483,214.544801
15.835646,214.734229
16.240781,212.675255
16.266034,211.692163
16.189967,211.832659
16.254746,211.651646
16.242812,211.705593
16.274620,211.822486
16.260270,211.673611
16.209358,212.020019
16.030968,212.822834
16.264627,211.289904
16.251334,211.237166
15.748253,214.265621
16.053969,212.905374
15.387551,216.023189
13.551861,221.697721
15.659227,213.625683
15.526154,216.462409
13.718181,222.136519
15.754530,213.954922
13.295619,227.515204
13.329177,224.314605
13.407342,227.750780
4.394685,213.717909
3.599535,222.540411
4.230018,218.245100
3.923762,223.599086
4.504251,209.892426
4.314907,212.835936
4.388956,199.149273
4.182621,203.304660
4.637846,197.202620
4.441441,200.098118
4.839330,195.641945
4.253763,204.404543
4.733403,191.558369
5.016167,187.894788
4.903541,188.558476
4.937767,189.463933
5.029300,188.105825
4.876067,187.894351
5.220276,184.778002
5.189209,185.651283
5.156904,184.665543
5.216200,184.740160
5.192769,184.172193
5.146627,184.431927
6.144070,175.292641
5.729777,178.405136
6.149369,175.088053
5.275636,182.133900
5.731143,178.867658
5.270913,182.379412
6.329462,172.746660
6.362234,173.936641
6.312030,172.020334
6.322824,172.469603
6.358099,173.661130
6.349961,173.196060
6.293102,172.712655
6.258324,173.218002
6.278410,172.251784
6.281046,172.466924
6.296899,172.904420
6.255605,173.366198
6.195370,173.483410
6.101894,174.211239
6.271766,172.810676
6.191561,173.235180
6.197089,173.634670
6.102960,174.364315
5.853551,174.608394
5.908756,173.935708
6.045224,173.222934
5.856087,174.702903
6.046123,173.244457
5.806187,174.709117
5.856796,174.220645
5.829319,173.583130
5.779766,174.747914
5.830635,173.775035
5.770158,173.829401
5.858359,174.341822
5.743045,173.225234
5.657438,173.897840
5.748279,173.102484
5.747540,173.677518
5.655890,173.743531
5.651160,173.214836
5.676974,172.576872
5.722365,172.135721
5.723346,172.190451
5.732075,171.673905
5.661561,172.893688
5.726231,170.708450
5.703083,170.594141
5.650704,171.657784
5.705947,170.816389
5.695583,170.361095
5.653426,171.940448
5.707235,171.013937
5.753576,170.199936
5.627019,170.158855
5.657995,170.516058
5.752370,170.062359
5.626874,170.340187
5.567555,170.560674
5.713337,168.783614
5.657474,169.334770
5.712449,168.324840
5.657336,169.194936
5.712747,167.874227
5.714445,168.659615
5.732068,166.962694
5.732910,167.023005
5.790418,166.934320
5.690853,167.351870
5.688095,167.458528
5.688971,167.237849
5.918720,165.653127
5.891569,166.297735
5.873885,166.916911
5.873034,166.884402
5.879848,166.596512
5.881462,166.123561
6.049655,166.252249
6.050010,166.087339
6.048577,166.334293
6.101408,167.335977
6.061515,165.892396
6.100737,167.033325
6.211950,166.261621
6.211144,166.365931
6.255538,166.266930
6.235189,166.888060
6.158149,166.410700
6.235307,166.568915
6.371464,168.602302
6.366006,167.879512
6.338605,169.394093
6.372662,168.429589
6.372181,168.767110
6.340073,169.280515
6.486147,170.252749
6.485664,170.132897
6.458316,169.607944
6.495530,169.319079
6.460359,169.775867
6.486239,170.111415
6.541029,170.104266
6.494210,169.987530
6.436318,170.234114
6.540459,170.076230
6.537791,169.893867
6.539063,169.881069
5.142263,171.662185
5.973015,171.145093
5.948661,169.990263
5.131497,171.457405
5.968134,171.095065
6.482033,170.324050
5.053974,173.344595
4.946332,174.510317
4.950528,174.681650
5.114958,173.379659
5.053260,173.298617
5.745742,170.081921
5.783589,170.491694
5.606506,170.329299
5.734712,170.161457
5.603333,170.156925
5.691592,169.896674
5.735701,170.227621
5.612051,170.399001
5.666973,170.265406
5.558543,170.033310
5.668116,170.331250
5.610496,170.323139
5.608278,170.244090
5.582472,169.911831
5.573140,169.885800
5.558197,169.877502
5.573386,169.889492
5.603538,169.950157
5.583423,169.896096
5.629901,169.930815
5.628691,169.664699
5.607551,169.517224
5.619795,169.420010
5.628955,169.615377
5.620586,169.437716
5.570060,169.701523
5.571879,169.475897
5.571141,169.410213
5.598622,169.173820
5.598532,169.302975
5.598260,169.315061
5.608860,170.239413
5.584627,170.239919
5.585496,170.246766
5.594141,170.271862
5.617043,170.203592
5.617709,170.252515
5.568426,169.729214
5.567400,169.643675
5.606903,169.620473
5.606948,169.244799
5.604824,169.142961
5.603640,169.009095
5.625524,168.731643
5.641073,169.492589
5.641306,169.567972
5.644528,168.918122
5.632432,169.485136
5.630828,169.351675
5.588032,168.057260
5.588851,167.957572
5.562363,167.816249
5.563129,167.897806
5.561083,167.635058
5.602119,168.231282
5.635947,167.857892
5.636561,167.733817
5.599032,168.234394
5.604538,168.106630
5.605440,168.183342
5.607248,168.258109
5.544426,168.609009
5.537375,168.172095
5.621735,167.690900
4.693397,169.651464
4.713383,170.942971
5.260490,168.837627
4.186895,171.842545
4.155923,169.962778
5.758511,211.558843
7.612912,224.128571
7.490016,225.859391
7.317048,222.736721
4.903271,190.008335
4.465288,193.930785
5.541390,181.703760
4.814806,173.913510
4.979318,173.333895
4.979138,173.329100
4.981601,173.498257
5.023511,178.531653
5.397002,188.588072
8.788560,187.151204
9.315460,193.557931
4.983553,176.861391
13.108586,195.917172
12.703944,193.077215
14.643226,194.030968
11.506767,195.583987
11.040697,191.606305
16.787895,201.820734
18.077171,201.872237
20.559790,197.492959
20.632157,197.626794
20.614003,196.960321
20.591626,197.464264
20.547897,197.388530
20.691283,197.797994
20.856974,196.573142
21.089807,196.285659
20.852946,196.552321
21.061963,196.164235
21.299975,195.917263
20.855751,196.571015
20.679709,196.716978
21.635653,194.892647
21.835071,194.429653
21.851800,194.511967
21.960612,194.143348
21.667638,195.039669
21.925303,193.975408
22.161690,193.543567
22.257666,193.917529
22.104197,193.294274
22.098287,193.260787
22.036055,193.560726
22.468136,193.621742
22.499150,193.772980
22.498939,193.767106
22.408708,193.978125
22.378915,193.791782
22.383693,193.815181
22.438668,194.433609
22.388748,194.265453
22.436119,194.420678
22.248875,193.431463
22.388608,193.834765
22.348211,193.645469
20.996473,195.647931
20.429904,192.815106
21.092939,196.075385
17.504258,197.758716
22.314198,194.409884
6.848023,200.837340
11.110294,193.793228
8.402161,198.210649
16.002354,189.254604
13.214409,192.301155
5.331239,176.402124
5.073097,175.389304
5.029531,172.873969
5.020223,172.924311
5.008252,172.046297
5.184085,171.975796
5.415114,169.641146
5.404344,168.303559
5.168278,167.242911
5.012083,164.094387
5.164915,165.043416
5.163641,166.213218
5.278084,163.802866
5.280186,165.280253
5.804224,168.485933
5.583728,166.366699
